Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"LINC01194","Long Intergenic Non-Protein Coding RNA 1194","RNA Gene","","25","GC05P012530","1.13581335544586","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01194"
"SNORD30","Small Nucleolar RNA, C/D Box 30","RNA Gene","","18","GC11M139673","1.13581335544586","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD30"
"SNORD27","Small Nucleolar RNA, C/D Box 27","RNA Gene","","17","GC11M139677","1.13581335544586","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD27"
"LINC02454","Long Intergenic Non-Protein Coding RNA 2454","RNA Gene","","14","GC12P065589","1.13581335544586","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02454"
"SNORD139","Small Nucleolar RNA, C/D Box 139","RNA Gene","","14","GC22M087777","1.13581335544586","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD139"
"VTRNA1-1","Vault RNA 1-1","RNA Gene","","14","GC05P160922","1.13581335544586","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VTRNA1-1"
"VTRNA1-2","Vault RNA 1-2","RNA Gene","","13","GC05P160923","1.13581335544586","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VTRNA1-2"
"VTRNA3-1P","Vault RNA 3-1, Pseudogene","Pseudogene","","8","GC0XP061042","1.13581335544586","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VTRNA3-1P"
"FLT4","Fms Related Receptor Tyrosine Kinase 4","Protein Coding","P35916","65","GC05M183404","1.12482833862305","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLT4"
"NTRK3","Neurotrophic Receptor Tyrosine Kinase 3","Protein Coding","Q16288","65","GC15M087859","1.12482833862305","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTRK3"
"TGFA","Transforming Growth Factor Alpha","Protein Coding","P01135","58","GC02M070447","1.12482833862305","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFA"
"HBEGF","Heparin Binding EGF Like Growth Factor","Protein Coding","Q99075","57","GC05M140332","1.12482833862305","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBEGF"
"GDF15","Growth Differentiation Factor 15","Protein Coding","Q99988","56","GC19P152105","1.12482833862305","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF15"
"VEGFB","Vascular Endothelial Growth Factor B","Protein Coding","P49765","56","GC11P064234","1.12482833862305","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEGFB"
"CRIPTO","Cripto, EGF-CFC Family Member","Protein Coding","P13385","54","GC03P065382","1.12482833862305","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRIPTO"
"GUSB","Glucuronidase Beta","Protein Coding","P08236","62","GC07M065960","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GUSB"
"SMC1A","Structural Maintenance Of Chromosomes 1A","Protein Coding","Q14683","61","GC0XM053374","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMC1A"
"MECP2","Methyl-CpG Binding Protein 2","Protein Coding","P51608","60","GC0XM154021","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MECP2"
"PDK1","Pyruvate Dehydrogenase Kinase 1","Protein Coding","Q15118","60","GC02P172555","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDK1"
"CTTN","Cortactin","Protein Coding","Q14247","57","GC11P070398","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTTN"
"ULK1","Unc-51 Like Autophagy Activating Kinase 1","Protein Coding","O75385","57","GC12P131894","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ULK1"
"PPP2CB","Protein Phosphatase 2 Catalytic Subunit Beta","Protein Coding","P62714","56","GC08M031049","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2CB"
"PTPN3","Protein Tyrosine Phosphatase Non-Receptor Type 3","Protein Coding","P26045","55","GC09M109375","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN3"
"RPS27A","Ribosomal Protein S27a","Protein Coding","P62979","55","GC02P055231","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS27A"
"YBX1","Y-Box Binding Protein 1","Protein Coding","P67809","54","GC01P042682","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YBX1"
"POLD2","DNA Polymerase Delta 2, Accessory Subunit","Protein Coding","P49005","53","GC07M044114","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLD2"
"IFRD1","Interferon Related Developmental Regulator 1","Protein Coding","O00458","52","GC07P112422","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFRD1"
"MAZ","MYC Associated Zinc Finger Protein","Protein Coding","P56270","52","GC16P029806","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAZ"
"HSPB2","Heat Shock Protein Family B (Small) Member 2","Protein Coding","Q16082","51","GC11P113461","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPB2"
"KHDRBS3","KH RNA Binding Domain Containing, Signal Transduction Associated 3","Protein Coding","O75525","51","GC08P135457","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KHDRBS3"
"RIN1","Ras And Rab Interactor 1","Protein Coding","Q13671","51","GC11M139825","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIN1"
"NSMCE3","NSE3 Homolog, SMC5-SMC6 Complex Component","Protein Coding","Q96MG7","50","GC15M047612","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSMCE3"
"H4C5","H4 Clustered Histone 5","Protein Coding","P62805","46","GC06P184732","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C5"
"EID3","EP300 Interacting Inhibitor Of Differentiation 3","Protein Coding","Q8N140","43","GC12P104303","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EID3"
"MEPCE","Methylphosphate Capping Enzyme","Protein Coding","Q7L2J0","40","GC07P100428","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEPCE"
"H2BC12L","H2B Clustered Histone 12 Like","Protein Coding","P57053","39","GC21P051038","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC12L"
"SPTY2D1","SPT2 Chromatin Protein Domain Containing 1","Protein Coding","Q68D10","36","GC11M018626","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTY2D1"
"FAM215A","Family With Sequence Similarity 215 Member A","RNA Gene","Q9Y5M1","32","GC17P043917","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM215A"
"MIR138-2","MicroRNA 138-2","RNA Gene","","26","GC16P121612","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR138-2"
"SNORD117","Small Nucleolar RNA, C/D Box 117","RNA Gene","","21","GC06M106472","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD117"
"SNORD29","Small Nucleolar RNA, C/D Box 29","RNA Gene","","20","GC11M062853","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD29"
"SNORA57","Small Nucleolar RNA, H/ACA Box 57","RNA Gene","","19","GC11P107533","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORA57"
"SNORD97","Small Nucleolar RNA, C/D Box 97","RNA Gene","","18","GC11M015428","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD97"
"SNORD57","Small Nucleolar RNA, C/D Box 57","RNA Gene","","17","GC20P010949","1.1053386926651","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD57"
"HSPA5","Heat Shock Protein Family A (Hsp70) Member 5","Protein Coding","P11021","61","GC09M125234","1.08572852611542","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA5"
"CERS1","Ceramide Synthase 1","Protein Coding","P27544","55","GC19M018868","1.08572852611542","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CERS1"
"ACYP2","Acylphosphatase 2","Protein Coding","P14621","50","GC02P053970","1.08572852611542","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACYP2"
"MIR1207","MicroRNA 1207","RNA Gene","","25","GC08P128049","1.08572852611542","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1207"
"CASR","Calcium Sensing Receptor","Protein Coding","P41180","64","GC03P122183","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASR"
"ACVR2B","Activin A Receptor Type 2B","Protein Coding","Q13705","62","GC03P038453","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACVR2B"
"G6PD","Glucose-6-Phosphate Dehydrogenase","Protein Coding","P11413","62","GC0XM154625","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=G6PD"
"FKBP1A","FKBP Prolyl Isomerase 1A","Protein Coding","P62942","61","GC20M001369","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBP1A"
"EEF1A2","Eukaryotic Translation Elongation Factor 1 Alpha 2","Protein Coding","Q05639","60","GC20M063488","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF1A2"
"GLI1","GLI Family Zinc Finger 1","Protein Coding","P08151","60","GC12P075481","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLI1"
"SIRT2","Sirtuin 2","Protein Coding","Q8IXJ6","60","GC19M038878","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIRT2"
"ERCC1","ERCC Excision Repair 1, Endonuclease Non-Catalytic Subunit","Protein Coding","P07992","59","GC19M108885","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERCC1"
"ACVR2A","Activin A Receptor Type 2A","Protein Coding","P27037","58","GC02P147844","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACVR2A"
"BGN","Biglycan","Protein Coding","P21810","57","GC0XP153494","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BGN"
"CD86","CD86 Molecule","Protein Coding","P42081","57","GC03P122055","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD86"
"DFFA","DNA Fragmentation Factor Subunit Alpha","Protein Coding","O00273","57","GC01M010456","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DFFA"
"LGALS3","Galectin 3","Protein Coding","P17931","57","GC14P055124","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGALS3"
"ASCL1","Achaete-Scute Family BHLH Transcription Factor 1","Protein Coding","P50553","55","GC12P102957","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASCL1"
"CD80","CD80 Molecule","Protein Coding","P33681","55","GC03M119524","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD80"
"FRK","Fyn Related Src Family Tyrosine Kinase","Protein Coding","P42685","55","GC06M115931","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FRK"
"BIRC6","Baculoviral IAP Repeat Containing 6","Protein Coding","Q9NR09","54","GC02P032357","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC6"
"RPL13A","Ribosomal Protein L13a","Protein Coding","P40429","54","GC19P049487","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL13A"
"RARRES1","Retinoic Acid Receptor Responder 1","Protein Coding","P49788","53","GC03M158696","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RARRES1"
"APC2","APC Regulator Of WNT Signaling Pathway 2","Protein Coding","O95996","52","GC19P151411","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APC2"
"RPL13","Ribosomal Protein L13","Protein Coding","P26373","52","GC16P122949","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL13"
"RPL17","Ribosomal Protein L17","Protein Coding","P18621","52","GC18M049488","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL17"
"RPL7A","Ribosomal Protein L7a","Protein Coding","P62424","52","GC09P133348","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL7A"
"SND1","Staphylococcal Nuclease And Tudor Domain Containing 1","Protein Coding","Q7KZF4","52","GC07P127652","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SND1"
"SRSF3","Serine And Arginine Rich Splicing Factor 3","Protein Coding","P84103","52","GC06P182017","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRSF3"
"SRSF4","Serine And Arginine Rich Splicing Factor 4","Protein Coding","Q08170","52","GC01M029147","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRSF4"
"SUPT5H","SPT5 Homolog, DSIF Elongation Factor Subunit","Protein Coding","O00267","52","GC19P039436","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUPT5H"
"RARRES2","Retinoic Acid Receptor Responder 2","Protein Coding","Q99969","51","GC07M150333","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RARRES2"
"RPL6","Ribosomal Protein L6","Protein Coding","Q02878","51","GC12M112320","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL6"
"RPS3A","Ribosomal Protein S3A","Protein Coding","P61247","51","GC04P151099","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS3A"
"EMSY","EMSY Transcriptional Repressor, BRCA2 Interacting","Protein Coding","Q7Z589","50","GC11P108340","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMSY"
"SMYD3","SET And MYND Domain Containing 3","Protein Coding","Q9H7B4","50","GC01M245749","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMYD3"
"PABPC3","Poly(A) Binding Protein Cytoplasmic 3","Protein Coding","Q9H361","48","GC13P028853","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PABPC3"
"UBE2M","Ubiquitin Conjugating Enzyme E2 M","Protein Coding","P61081","48","GC19M058555","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2M"
"IL26","Interleukin 26","Protein Coding","Q9NPH9","47","GC12M068201","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL26"
"TENT4A","Terminal Nucleotidyltransferase 4A","Protein Coding","Q5XG87","47","GC05P006713","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TENT4A"
"UFL1","UFM1 Specific Ligase 1","Protein Coding","O94874","47","GC06P096521","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UFL1"
"H2AC8","H2A Clustered Histone 8","Protein Coding","P04908","41","GC06P184721","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AC8"
"TASOR2","Transcription Activation Suppressor Family Member 2","Protein Coding","Q5VWN6","36","GC10P005684","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TASOR2"
"HTR2A-AS1","HTR2A Antisense RNA 1","RNA Gene","","20","GC13P046852","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR2A-AS1"
"SNORD58A","Small Nucleolar RNA, C/D Box 58A","RNA Gene","","18","GC18M049491","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD58A"
"SNORD76","Small Nucleolar RNA, C/D Box 76","RNA Gene","","16","GC01M175145","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD76"
"TRX-CAT1-2","TRNA-IMet (Anticodon CAT) 1-2","RNA Gene","","15","GC06P190492","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRX-CAT1-2"
"TRG-GCC3-1","TRNA-Gly (Anticodon GCC) 3-1","RNA Gene","","8","GC16M070778","1.07074844837189","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRG-GCC3-1"
"RINT1","RAD50 Interactor 1","Protein Coding","Q6NUQ1","50","GC07P105532","1.04499888420105","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RINT1"
"FOXO1","Forkhead Box O1","Protein Coding","Q12778","64","GC13M040555","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXO1"
"SOS1","SOS Ras/Rac Guanine Nucleotide Exchange Factor 1","Protein Coding","Q07889","64","GC02M039454","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOS1"
"ASS1","Argininosuccinate Synthase 1","Protein Coding","P00966","62","GC09P130444","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASS1"
"GLS","Glutaminase","Protein Coding","O94925","62","GC02P190880","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLS"
"ITPR1","Inositol 1,4,5-Trisphosphate Receptor Type 1","Protein Coding","Q14643","62","GC03P004496","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITPR1"
"PHGDH","Phosphoglycerate Dehydrogenase","Protein Coding","O43175","62","GC01P119724","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHGDH"
"SGK1","Serum/Glucocorticoid Regulated Kinase 1","Protein Coding","O00141","62","GC06M134169","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGK1"
"TYMS","Thymidylate Synthetase","Protein Coding","P04818","62","GC18P000657","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYMS"
"CFI","Complement Factor I","Protein Coding","P05156","61","GC04M109732","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFI"
"EDN1","Endothelin 1","Protein Coding","P05305","61","GC06P012910","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EDN1"
"MTR","5-Methyltetrahydrofolate-Homocysteine Methyltransferase","Protein Coding","Q99707","61","GC01P236795","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTR"
"PLCB1","Phospholipase C Beta 1","Protein Coding","Q9NQ66","61","GC20P008077","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCB1"
"AXIN1","Axin 1","Protein Coding","O15169","60","GC16M000287","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AXIN1"
"EIF4A1","Eukaryotic Translation Initiation Factor 4A1","Protein Coding","P60842","60","GC17P007572","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4A1"
"EPHA3","EPH Receptor A3","Protein Coding","P29320","60","GC03P089077","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHA3"
"LIFR","LIF Receptor Subunit Alpha","Protein Coding","P42702","60","GC05M038827","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIFR"
"PINK1","PTEN Induced Kinase 1","Protein Coding","Q9BXM7","60","GC01P076060","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PINK1"
"ATP5F1A","ATP Synthase F1 Subunit Alpha","Protein Coding","P25705","59","GC18M046081","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5F1A"
"CBLB","Cbl Proto-Oncogene B","Protein Coding","Q13191","59","GC03M105655","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBLB"
"LONP1","Lon Peptidase 1, Mitochondrial","Protein Coding","P36776","59","GC19M005691","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LONP1"
"MDM4","MDM4 Regulator Of P53","Protein Coding","O15151","59","GC01P204516","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDM4"
"PRPS1","Phosphoribosyl Pyrophosphate Synthetase 1","Protein Coding","P60891","59","GC0XP107628","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPS1"
"SMARCB1","SWI/SNF Related BAF Chromatin Remodeling Complex Subunit B1","Protein Coding","Q12824","59","GC22P023786","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCB1"
"ARF1","ARF GTPase 1","Protein Coding","P84077","58","GC01P228082","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARF1"
"CD74","CD74 Molecule","Protein Coding","P04233","58","GC05M150378","1.02971792221069","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD74"
